Index,Batch_ID,Question_ID,Table_ID,Question,Gold_Answer,Qwen_Answer,Exact_Match,LLM_Judge,Status,Num_Iterations,Total_Latency_Sec,Avg_Latency_Per_Step,API_Call_Count,Input_Tokens,Output_Tokens,Total_Tokens
168,,8ffb2f5bdd6a8fef,List_of_NHL_playoff_series_26,How many seasons included the opponent that plays its home games at Madison Square Garden in the borough of Manhattan ?,8,": The opponent that plays its home games at Madison Square Garden in the borough of Manhattan is the New York Rangers. According to the table, the New York Rangers appeared in 1 season (1971) in the list of NHL playoff series. Therefore, the number of seasons that included this opponent is 1.",0,NOT_RUN,SUCCESS,3,16.1936,5.3979,7,7823,403,8226
169,,9066be7343839275,List_of_Major_League_Baseball_batting_champions_0,What racist policy did the 1881 Major League Baseball batting champion support ?,segregation,": The 1881 Major League Baseball batting champion, Cap Anson, supported racist policies that contributed to the segregation of professional baseball. He refused to play against teams with Black players and used his influence to promote exclusionary practices. His actions are considered pivotal in establishing racial segregation in professional baseball during the 19th century, including influencing the International League's decision in 1887 to ban Black players.",0,NOT_RUN,SUCCESS,3,16.4285,5.4762,7,6359,373,6732
170,,94c2eb5d1e047722,List_of_the_oldest_buildings_in_the_world_0,Which peninsula contains the passage grave first built in France in 4850 BC ?,Kernéléhen,: The peninsula that contains the passage grave first built in France in 4850 BC is the Kernéléhen peninsula.,0,NOT_RUN,SUCCESS,2,9.6384,4.8192,4,4427,190,4617
171,,9578b7b3e4105ec7,"List_of_county_routes_in_Wayne_County,_New_York_1",What is the length ( km ) of the route whose via location is named after a Revolutionary War hero ?,2.09,": There is no route in the provided table whose via location is named after a Revolutionary War hero, so the length in kilometers cannot be determined.",0,NOT_RUN,SUCCESS,2,11.0259,5.513,4,4430,276,4706
172,,959fcd61e3a5425f,List_of_LGBT_Americans_in_the_United_States_Congress_0,What is the full name of the politician that has served the most recently ?,Angela Dawn Craig,: The full name of the politician that has served the most recently is Angie Craig.,0,NOT_RUN,SUCCESS,2,9.5802,4.7901,4,4789,204,4993
173,,96ad5e8f36eca29e,"List_of_county_routes_in_Fulton_County,_New_York_1","Regarding the routes that start at the county named in honor of an U.S. Revolution War general , which one of them has more than 3 miles of extension ?",CR 132,": The route that starts at Montgomery County (named in honor of U.S. Revolutionary War general Richard Montgomery) and has more than 3 miles of extension is CR 132, which has a length of 3.03 miles.",0,NOT_RUN,SUCCESS,4,24.4177,6.1044,10,11421,821,12242
174,,97370d1641e22deb,2004_San_Marino_Grand_Prix_0,What is the best achievement the racer who finished just behind Mark Webber at the San Marino Grand Prix of 2004 has gotten in the drivers ' championship of the world ?,sixth,": The best achievement of Jarno Trulli, the racer who finished just behind Mark Webber at the 2004 San Marino Grand Prix, in the World Drivers' Championship was finishing in sixth place in the 2004 season.",0,NOT_RUN,SUCCESS,3,16.2715,5.4238,7,7330,503,7833
175,,9748c0eb26e9d46e,List_of_current_members_of_the_Oklahoma_Senate_0,"The senator representing a district that includes parts of Atoka , Choctaw , LeFlore , McCurtain and Pushmataha Counties , hails from a hometown that was named after a town in what state ?",Nebraska,": The senator representing the district that includes parts of Atoka, Choctaw, LeFlore, McCurtain, and Pushmataha Counties is Joseph Silk, who hails from Broken Bow. However, based on the provided table and correct geographic alignment, the district including these counties is actually represented by Joseph Silk (District 5), whose hometown is Broken Bow. The question asks about a town named after a state, but the only relevant hometown in the context is Wagoner, which is in Oklahoma. The town of Wagoner was named after the state of Oklahoma. Therefore, the answer is Oklahoma.",0,NOT_RUN,SUCCESS,5,33.5496,6.7099,13,13607,1351,14958
176,,977d882b1b56db67,India_at_the_2010_Asian_Games_3,This athlete was born in Allahabad in 1990 and won a bronze medal at the games ?,Ashish Kumar,: No such athlete found in the provided information.,0,NOT_RUN,SUCCESS,2,11.8466,5.9233,4,3842,508,4350
177,,985c19aa4f67b9c4,SJPF_Segunda_Liga_Player_of_the_Month_0,What is the full name of the earliest player of the year ?,Mário Rui Correia Tomás,: The full name of the player awarded Player of the Month in the earliest month and year (October 2007) cannot be determined from the given information.,0,NOT_RUN,SUCCESS,2,13.1535,6.5767,4,4155,553,4708
178,,99cc36248aa4887d,List_of_richest_American_politicians_2,"What is the net worth of the Governor of the state that was admitted to the Union on June 20 , 1863 ?",$ 1.59 billion,": The Governor of West Virginia, Jim Justice, has a net worth of $1.9 billion. West Virginia was admitted to the Union on June 20, 1863.",0,NOT_RUN,SUCCESS,3,15.6903,5.2301,7,7685,394,8079
179,,9a673b041cc92df3,Will_Claye_1,what is the event of the competition that lasted from 6/22-6/25 ?,Triple Jump,: The event of the competition that lasted from June 22 to June 25 cannot be determined from the provided information.,0,NOT_RUN,SUCCESS,2,10.324,5.162,4,4374,283,4657
180,,9b030f07965328b8,2004_LPGA_Tour_0,"What is the location whose winner was born on September 17 , 1978 ?",Georgia,": There is insufficient information in the provided table to determine the location of the tournament where the winner was born on September 17, 1978.",0,NOT_RUN,SUCCESS,2,9.9398,4.9699,4,4411,234,4645
181,,9c750a1624468d83,Sistema_de_Radiodifusoras_Culturales_Indigenistas_0,How many municipalities are located in the state that transmits XETLAXHPBSD ?,570,": The state that transmits XETLA XHPBSD is Oaxaca, and there are 4 municipalities located in Oaxaca based on the provided data.",0,NOT_RUN,SUCCESS,3,16.3474,5.4491,7,7991,369,8360
182,,9d58063587dafa42,2004_Chinese_Grand_Prix_1,When was the person with the Time of 1:40.240 born ?,1 January 1981,": Zsolt Baumgartner, the driver with a Time of 1:40.240 in the 2004 Chinese Grand Prix, was born on 1 January 1981.",0,NOT_RUN,SUCCESS,3,15.4155,5.1385,7,6572,255,6827
183,,9d7c8d91e2c9877d,"Ohio_House_of_Representatives,_127th_General_Assembly_0","This politician from a Ohio city with a population of 10,546 , served as a Representative for what district before becoming an Ohio Senator ?",7th District,": The politician from Richmond Heights, an Ohio city with a population of 10,546, who served as a Representative before becoming an Ohio Senator is Kenny Yuko. He represented District 7 in the Ohio House of Representatives before transitioning to the Ohio Senate.",0,NOT_RUN,SUCCESS,2,12.2878,6.1439,4,3881,584,4465
184,,9db23c1ffce3839a,2009_Coupe_Internationale_de_Nice_1,What was the final position of the skater from the country occupied by the Soviet Union during World War II in the free skating segment ?,17,": The skater from the country occupied by the Soviet Union during World War II, specifically Johanna Allik from Estonia (one of the Baltic states), finished in 17th position in the free skating segment.",0,NOT_RUN,SUCCESS,4,23.7808,5.9452,10,9585,760,10345
185,,a0d295006f3b2528,List_of_songs_in_Guitar_Hero_II_2,What is the year of the song title whose artist has sold over 19 million albums worldwide ?,2000,: 1994,0,NOT_RUN,SUCCESS,2,12.8479,6.4239,4,4469,727,5196
186,,a269b85316c926cf,List_of_year-end_number-one_albums_(New_Zealand)_0,What genre was the earliest album ?,progressive rock,: Insufficient information to determine the genre of the earliest album in the table.,0,NOT_RUN,SUCCESS,2,10.0811,5.0405,4,3417,252,3669
187,,a2b37f8494caa840,2005_in_video_gaming_1,"What controls minds in the game released on October 25 , 2005 ?",parasite,": No game released on October 25, 2005 in the provided data controls minds. However, **Psychonauts**, a 2005 game, features mind control as a core gameplay mechanic.",0,NOT_RUN,SUCCESS,2,12.3782,6.1891,4,4570,517,5087
188,,a3358c79d88cdad3,List_of_Beta_Upsilon_Chi_chapters_0,In what year was the university in the 196th highest population city in the US formally adopted by the state ?,1901,: The query cannot be answered with the provided information.,0,NOT_RUN,SUCCESS,2,9.9659,4.9829,4,3352,257,3609
189,,a421f6f9961188bf,List_of_NHL_playoff_series_13,Who won the championship in the year where the Stars made the playoffs ?,Montreal Canadiens,": The Dallas Stars made the playoffs in 1968, and the Montreal Canadiens won the championship that year.",0,NOT_RUN,SUCCESS,2,10.8171,5.4085,4,4327,377,4704
190,,a50ed1ae1f1bbb08,Luis_Scott-Vargas_0,Who are allowed in the event that was held at Yokohama among other places and was located at San Francisco ?,All players,": There was no event held in both San Francisco and Yokohama, so no participants were allowed in such an event.",0,NOT_RUN,SUCCESS,2,11.431,5.7155,4,3971,436,4407
191,,a53ee3834685a3b3,Fatal_dog_attacks_in_the_United_States_6,What was the name of the person who was attacked in the biggest city that is the largest city in the United States on the US-Canadian border ?,Elizabeth Rivera,": There is no record of a person attacked in Buffalo, New York, the largest city in the United States on the US-Canadian border, within the provided dataset. Therefore, the name of the person cannot be determined from the given information.",0,NOT_RUN,SUCCESS,3,17.1049,5.7016,7,11275,461,11736
192,,a548cf7f4091c546,Currencies_of_the_European_Union_1,What was the literal English translation of the name of the currency used until 2009 in the country where the capital and largest city is Bratislava ?,Slovak crown,": The literal English translation of the name of the currency used until 2009 in Slovakia, where the capital and largest city is Bratislava, is ""Slovak crown"".",0,NOT_RUN,SUCCESS,3,15.8803,5.2934,7,6820,314,7134
193,,a5cf7ceed7e24ed8,2010_Masters_of_Formula_3_0,What position was the oldest driver in 2010 Masters of Formula 3 race ?,18,: 18,1,NOT_RUN,SUCCESS,2,11.7063,5.8532,4,4311,463,4774
194,,a622f85707546edf,Figure_skating_at_the_1998_Winter_Olympics_0,"Of the athletes from the United States , who was born later ?",Michael Weiss,": The provided table and content do not include birth dates for the athletes, so it is impossible to determine which athlete from the United States was born later.",0,NOT_RUN,SUCCESS,2,10.0987,5.0493,4,3524,265,3789
195,,a65f00c9ed38e71b,List_of_tallest_structures_in_the_United_Kingdom_3,Which river borders the village that is home to the Ratcliffe-on-Soar Power Station ?,River Soar,: The river that borders the village home to the Ratcliffe-on-Soar Power Station is the River Trent.,0,NOT_RUN,SUCCESS,2,9.4265,4.7133,4,4094,191,4285
196,,a6d1c26b6533da69,Delaware_Sports_Museum_and_Hall_of_Fame_0,What is the Location for the organization that is also known as `` DelPark '' ?,Stanton,": The location for the organization known as ""DelPark"" is Stanton, Delaware.",0,NOT_RUN,SUCCESS,2,9.8231,4.9116,4,3651,177,3828
197,,a9674eae740bb4a0,Deloitte_Football_Money_League_2,How many people established the football club whose 2018 revenue was less than 355.6 but more than 272.5 ?,eighteen,: 18 people established the football club Borussia Dortmund.,0,NOT_RUN,SUCCESS,3,19.2629,6.421,7,7509,778,8287
198,,aa125e4f75f74629,List_of_former_national_capitals_6,What is the population of the city that was the capital of Ireland from 1642 to 1651 ?,"26,512",": The city that was the capital of Ireland from 1642 to 1651 was Kilkenny. However, based on historical context and the provided content, Dublin remained the de facto capital during this period despite being under conflict. The population of Dublin, specifically the Greater Dublin Area, is 1,904,806 according to the 2016 census.",0,NOT_RUN,SUCCESS,3,16.8722,5.6241,7,7088,544,7632
199,,aa503399ffa11ba6,List_of_National_Hockey_League_attendance_figures_5,When did the home arena of the Calgary Flames receive its current name ?,2010,": The home arena of the Calgary Flames, the Scotiabank Saddledome, received its current name in October 2010 when Scotiabank signed on as the title sponsor.",0,NOT_RUN,SUCCESS,3,14.881,4.9603,7,6725,326,7051
200,,aa5556d1a1aa881b,List_of_NHL_playoff_series_23,When did the team with the second most games played change the spelling of their name ?,1986,": The team with the second most games played, the Chicago Blackhawks, changed the spelling of their name from ""Black Hawks"" to ""Blackhawks"" in 1986.",0,NOT_RUN,SUCCESS,3,16.9428,5.6476,7,8012,550,8562
201,,ac0f04f1a4a5a45f,List_of_best-selling_albums_1,What is the name of the best selling album from rock band formed in Liverpool ?,Sgt . Pepper 's Lonely Hearts Club Band,: The name of the best-selling album from a rock band formed in Liverpool is Sgt. Pepper's Lonely Hearts Club Band.,0,NOT_RUN,SUCCESS,2,13.9803,6.9901,4,10729,429,11158
202,,ad0f5ea98bb5f2bf,List_of_highways_in_Ontario_1,"Which route connects , the freeway begins at the Peace Bridge in Fort Erie and the highway that was established in 1937 due to rerouting of Highway 9 ?",Highway 25,": The Queen Elizabeth Way (QEW) is the route that begins at the Peace Bridge in Fort Erie and was established in 1937. Although it does not directly connect to Highway 89, which was also established in 1937 due to rerouting of Highway 9, the QEW is the only highway in the provided context that satisfies both the starting location and the year of establishment. Therefore, based on the available information, the QEW is the intended answer.",0,NOT_RUN,SUCCESS,2,26.1251,13.0625,4,7258,3155,10413
203,,ad56e75f142f70d6,List_of_National_Treasures_of_Japan_(writings__Chinese_books)_1,What was the personal name of the Emperor whose documents currently reside at Daitōkyū Memorial Library ?,Liu Qi,: The personal name of the Emperor whose documents currently reside at Daitōkyū Memorial Library is Emperor Jing of Han Dynasty.,0,NOT_RUN,SUCCESS,2,12.0081,6.0041,4,7376,306,7682
204,,ad575b3c63388934,List_of_association_football_stadiums_by_country_1,What is the capacty of the stadium located in the city that is the capital of the Department of Huila ?,"27,000",": The capacity of the stadium located in Neiva, the capital city of the Department of Huila, is 22,000.",0,NOT_RUN,SUCCESS,3,15.9598,5.3199,7,6808,483,7291
205,,ae8b00d37d02253e,1952_British_Grand_Prix_0,How many points for championships were gained by the person who finished the qualifying round of the British Grand Prix of 1952 right behind Ken Downing ?,nine,": The person who finished right behind Ken Downing in the 1952 British Grand Prix was Reg Parnell, who earned 1 championship point.",0,NOT_RUN,SUCCESS,3,16.9577,5.6526,7,6824,387,7211
206,,aebfb655f8a8c990,List_of_flag_bearers_for_Hong_Kong_at_the_Olympics_0,Which site was the target of explosives at the Olympic Games in which Chan Sau Ying was the flag carrier for Hong Kong ?,Centennial Olympic Park,": There is no evidence from the provided materials that any site at the 1996 Summer Olympics in Atlanta, Georgia, U.S., where Chan Sau Ying was the flag bearer for Hong Kong, was targeted by explosives.",0,NOT_RUN,SUCCESS,4,24.178,6.0445,10,9061,762,9823
207,,afac2f38d7c97817,List_of_New_York_City_Subway_stations_in_Queens_1,Which line has a station located at the intersection of 36th Street and Northern Boulevard in Queens ?,Queens Boulevard Line,: The line that has a station located at the intersection of 36th Street and Northern Boulevard in Queens is the IND Queens Boulevard Line.,0,NOT_RUN,SUCCESS,2,10.5721,5.2861,4,4006,194,4200
208,,afcf8429f57d7429,1991_College_Baseball_All-America_Team_0,What school did the player who was a pitcher for the Colorado Rockies of Major League Baseball ( MLB ) in 1996 and 1997 attend ?,Florida State,: The school attended by the player who was a pitcher for the Colorado Rockies in 1996 and 1997 cannot be determined from the provided information.,0,NOT_RUN,SUCCESS,2,10.6324,5.3162,4,3306,356,3662
209,,b1964e29747f7cae,"List_of_schools_in_Perth,_Western_Australia_6","The city that has a population of approximately 90,000 as at the 2016 Census has what school ?",Al-Hidayah Islamic School,": The provided information does not include data about a city with a population of approximately 90,000 as at the 2016 Census. Therefore, it is not possible to determine which school is located in such a city based on the given materials.",0,NOT_RUN,SUCCESS,2,9.679,4.8395,4,3561,265,3826
210,,b2830fe2ee772fb1,List_of_Games_for_Windows_titles_1,"Who is the developer of the game that features a new game engine , added weapons and vehicles , and new multiplayer maps ?",Hired Gun,": The developer of the game that features a new game engine, added weapons and vehicles, and new multiplayer maps is Bungie.",0,NOT_RUN,SUCCESS,2,10.5718,5.2859,4,3813,357,4170
211,,b455fe5ba8dedc3c,List_of_human_evolution_fossils_2,What is the nationality of the person to have most recently found a fossil ?,British,": The person who discovered the fossil with the most recent discovery date is Meave Leakey's team, and their nationality is Unknown according to the provided data.",0,NOT_RUN,SUCCESS,2,11.9207,5.9604,4,4558,606,5164
212,,b457a25d15286377,List_of_rugby_league_stadiums_by_capacity_0,Which river flows through this city that has the largest football stadium in England ?,the River Thames,": The River Thames flows through London, which is the city that has the largest football stadium in England.",0,NOT_RUN,SUCCESS,3,13.8789,4.6263,7,6360,186,6546
213,,b4a157ba79201913,Ethnic_groups_in_Africa_4,What country recognizes as their national language the language which is spoken by the ethnicity with 1.1 million people ?,Angola,: The country that recognizes Chokwe as its national language is Angola.,0,NOT_RUN,SUCCESS,3,17.9029,5.9676,7,6886,588,7474
214,,b574e8fa7ac931cd,List_of_submissions_to_the_65th_Academy_Awards_for_Best_Foreign_Language_Film_0,Who is the daughter of the directer of the Argentinian film ?,Guadalupe Subiela,": The daughter of Eliseo Subiela, the director of the Argentinian film *The Dark Side of the Heart*, is Guadalupe Subiela. She acted in her father's film *Pequeños Milagros*.",0,NOT_RUN,SUCCESS,3,16.7037,5.5679,7,6733,378,7111
215,,b59bcd5e44fbacfd,List_of_German_World_War_II_jet_aces_0,From where did the Generalleutnant ranked pilot graduate ?,The Deutsche Verkehrsfliegerschule ( German Commercial Flyers ' School ) in Braunschweig,": The provided table does not contain information about where Adolf Galland, the Generalleutnant ranked pilot, graduated from or his educational background. His details focus on his military roles and achievements during World War II, such as being assigned to create JV 44 in March 1945 and being wounded on 26 April 1945. There is no mention of his formal education or graduation.",0,NOT_RUN,SUCCESS,2,10.899,5.4495,4,4063,394,4457
216,,b63c6608a085e0a5,NABC_Player_of_the_Year_1,Who presently heads the basketball team of the university attended by Ralph Talley ?,Robert Jones,": The current head coach of the basketball team at Norfolk State University, the university attended by Ralph Talley, is Robert Jones.",0,NOT_RUN,SUCCESS,3,14.1411,4.7137,7,5733,212,5945
217,,b647b6b0f80b8330,List_of_special_elections_to_the_United_States_House_of_Representatives_in_New_York_0,"What is the district whose winner died on May 4 , 1825 ?",Connecticut at-large,: No such district is identified in the provided information.,0,NOT_RUN,SUCCESS,2,11.1385,5.5693,4,4456,428,4884
218,,b77833c98ba62ea6,List_of_the_busiest_airports_in_the_Caribbean_0,"What is the former name of the airport that serves 5,713,859 passengers a year ?",Rancho-Boyeros Airport,": The airport that serves 5,713,859 passengers a year is José Martí International Airport in Havana, Cuba. Based on the provided information, there is no mention of a former name for this airport.",0,NOT_RUN,SUCCESS,2,9.6487,4.8243,4,3831,177,4008
219,,b96642ae09f0931d,List_of_the_busiest_airports_in_Asia_7,Which cheap airline is based in the airport in the city that is the capital of an Emirate ?,flydubai,": The cheap airline based in the airport in the city that is the capital of an emirate is flydubai. Dubai, the capital of the Emirate of Dubai in the United Arab Emirates, hosts Dubai International Airport, which serves as the base for flydubai, a low-cost carrier.",0,NOT_RUN,SUCCESS,3,17.5252,5.8417,7,7519,491,8010
220,,b9c08fdad900f924,List_of_National_Football_League_attendance_figures_2,In what division does the team playing at the stadium with the lowest total attendance play ?,American Football Conference ( AFC ) South,": The team playing at the stadium with the lowest total attendance is the Indianapolis Colts, which plays in the AFC South division.",0,NOT_RUN,SUCCESS,3,17.8747,5.9582,7,8010,550,8560
221,,bbff05702511d184,Atlanta_Hawks_draft_history_0,"What number pick was the player born on February 28 , 1999 ?",3,: No such pick exists in the given data.,0,NOT_RUN,SUCCESS,2,9.4247,4.7123,4,3573,194,3767
222,,bc251e6a97cf07cd,List_of_the_busiest_airports_in_Latin_America_10,"What has the namesake of the airport that handled 6,453,100 flyers in 2009 been credited with contributing to ?",Mexican independence,": The namesake of Guadalajara International Airport, Miguel Hidalgo y Costilla, has been credited with contributing to Mexico's independence movement. He was a pivotal figure in the Mexican War of Independence, famously initiating the movement with the ""Grito de Dolores"" in 1810, which sparked the fight for independence from Spain.",0,NOT_RUN,SUCCESS,3,17.754,5.918,7,7107,318,7425
223,,bc3898efca3a1a5e,List_of_mass_car_bombings_0,What shoreside area contains the city where 587 were killed by a vehicle bomb on October fourteenth ?,Banadir,": The shoreside area that contains the city of Mogadishu, where 587 people were killed by a vehicle bomb on October 14, is the Banadir region.",0,NOT_RUN,SUCCESS,3,16.1351,5.3784,7,6548,253,6801
224,,be6ebff950e35063,List_of_islands_by_population_density_1,"Which area is the island with a population of 122,974 off the coast of ?",mainland China,": The island with a population of 122,974 is Kinmen, which is located off the coast of Taiwan.",0,NOT_RUN,SUCCESS,2,9.7853,4.8926,4,4465,114,4579
225,,be91b0c6e9d180c8,1992_Hungarian_Grand_Prix_0,What title did the driver who finished with a time of 1:15.643 in the qualifying round of the 1992 Hungarian Grand Prix win in his debut season ?,CART,": The driver who finished with a time of 1:15.643 in the qualifying round of the 1992 Hungarian Grand Prix was Nigel Mansell. In his debut season, he won the CART Indy Car World Series title.",0,NOT_RUN,SUCCESS,3,19.1436,6.3812,7,7592,447,8039
226,,bf08cb7ab7cf80cf,List_of_female_United_States_Cabinet_Secretaries_0,"What town was the leader born in who had a secretary who was a member of the Richard Nixon , Gerald Ford , Jimmy Carter , and Ronald Reagan administrations ?",Greenwich,: Milton,0,NOT_RUN,SUCCESS,2,21.2704,10.6352,4,4950,1604,6554
227,,c138bc77a3cf9afd,2010_Japan_Golf_Tour_0,Who was the teacher of the winner of the Gateway to the Open Mizuno Open Yomiuri Classic in 2010 when he was 10 ?,Todd Baker,": The Gateway to the Open Mizuno Open Yomiuri Classic tournament was discontinued after 2008 and did not take place in 2010. Therefore, there was no winner for this tournament in 2010, and the question about the teacher of the winner when he was 10 cannot be answered based on the provided information.",0,NOT_RUN,SUCCESS,4,37.0867,9.2717,10,14403,2231,16634
228,,c1a6c4cf9eb37522,List_of_tallest_buildings_in_the_United_States_3,What is the purpose of the 759 ft tower in Jersey City ?,residential complex,: The purpose of the 759 ft tower in Jersey City cannot be determined from the provided information.,0,NOT_RUN,SUCCESS,2,10.5745,5.2873,4,4522,168,4690
229,,c1f49af7526d9ef2,Head_of_the_River_(Queensland)_13,Who established the school that was the 2nd place winner of the 2002 Head of the River ( Queensland ) ?,Society of the Sacred Heart,": The provided materials do not contain information about who established the school Stuartholme. While Stuartholme was the 2nd place winner of the 2002 Head of the River (Queensland), no details about its founding or establishment are available in the given content.",0,NOT_RUN,SUCCESS,3,17.1233,5.7078,7,6355,395,6750
230,,c2d75080a262ef86,List_of_football_clubs_in_Spain_2,What is the club whose home city hosts an Airbus factory ?,Getafe B,: The club whose home city hosts an Airbus factory is Getafe.,0,NOT_RUN,SUCCESS,2,10.3906,5.1953,4,4082,231,4313
231,,c3054d5837992224,NTPC_Limited_1,What is the capital city of the state where the Sipat Thermal Power Station is located ?,Raipur,": The capital city of Chhattisgarh, the state where the Sipat Thermal Power Station is located, is Raipur.",0,NOT_RUN,SUCCESS,2,9.7172,4.8586,4,4211,142,4353
232,,c3d55abc5bd94b23,List_of_songs_recorded_by_Rufus_Wainwright_0,"Of the albums for 11:11 and A Bit of You , which album charted in more countries ?",Want One,": The provided information does not contain charting data for either album ""Want One"" or ""Rufus Wainwright [Japan]"". Therefore, it is not possible to determine which album charted in more countries.",0,NOT_RUN,SUCCESS,4,25.4915,6.3729,10,9956,840,10796
233,,c3e1e6d2d4aafc2d,Fame_Academy_discography_0,How did the musician with the single Keep Me a Secret put out his first album ?,independently,": The musician with the single ""Keep Me a Secret,"" Ainslie Henderson, released his first album on 24 February 2003.",0,NOT_RUN,SUCCESS,3,15.658,5.2193,7,6182,358,6540
234,,c4269931638a5d4b,List_of_the_busiest_airports_in_Latin_America_1,Who operates the airport that is located in Recife ?,AENA,": The airport located in Recife, Recife/Guararapes-Gilberto Freyre International Airport, is operated by AENA.",0,NOT_RUN,SUCCESS,2,10.6244,5.3122,4,3540,252,3792
235,,c4db1e3d2016401b,List_of_South_East_Asian_people_by_net_worth_1,Where did the second richest person move when he was 12 ?,Philippines,": The second richest person in the list, Henry Sy & Family, moved to the Philippines when he was 12 years old.",0,NOT_RUN,SUCCESS,4,26.4872,6.6218,10,9240,836,10076
236,,c73c8fc7d887a0a8,List_of_Motorola_products_16,What is the approximate ( object comparison ) size of the 2008 Phone Model that was available from 5 different carrier and uses technology that is also called cdmaOne ?,Post-It Note,: None,0,NOT_RUN,SUCCESS,2,16.4221,8.2111,4,4631,1118,5749
237,,c75693a9f653f307,Colonial_Athletic_Association_8,"Who was the CAA Champion when the venue was the one that was a 5,200-seat multi-purpose arena ?",Old Dominion,": No such CAA Champion can be identified for a 5,200-seat multi-purpose arena based on the provided information.",0,NOT_RUN,SUCCESS,2,12.0495,6.0248,4,4098,446,4544
238,,c76d4de6821d9636,History_of_rugby_union_matches_between_the_British_and_Irish_Lions_and_other_countries_0,What was the venue of the match held in a coastal seaport city in western Canada with the winner being originally organized in New Westminster in 1889 ?,Empire Stadium,": There is no available information in the provided materials to determine the venue of a match held in Vancouver in 1889 where the winner was originally organized in New Westminster. The table does not contain data for 1889, and the provided content lacks details about such a match or team origin.",0,NOT_RUN,SUCCESS,2,15.1908,7.5954,4,4497,813,5310
239,,ca2250f5ab4cca5c,2001_Malaysian_Grand_Prix_0,How many championship points did the driver with the highest numbered car score ?,0,": The driver with the highest numbered car, Gastón Mazzacane (No. 23), scored 0 championship points.",0,NOT_RUN,SUCCESS,2,14.3645,7.1822,4,4835,581,5416
240,,ca82ff97bf75e724,America_East_Conference_11,What is the official mascot of the tournament champion of the 1988 America East Conference tournament ?,Rhett the Boston Terrier,": The official mascot of Boston University, the winner of the 1988 America East Conference tournament, is Rhett the Boston Terrier.",0,NOT_RUN,SUCCESS,3,16.6813,5.5604,7,6657,505,7162
241,,cb8e84d0c9de56ab,Atlanta_Hawks_draft_history_0,Which player was from the university whose home games are played at the Breslin Student Events Center ?,Adreian Payne,": The player who was from the university whose home games are played at the Breslin Student Events Center is Adreian Payne, as Michigan State University, the home of the Breslin Student Events Center, is where he played college basketball before being drafted by the Atlanta Hawks in 2014.",0,NOT_RUN,SUCCESS,3,15.2331,5.0777,7,5626,323,5949
242,,cbbb8559a99fab92,Shuhei_Nakamura_0,what is the location of the Limited event during the the seventh season of the Magic : The Gathering Pro Tour ?,Fukuoka,: The location of the Limited event during the seventh season of the Magic: The Gathering Pro Tour cannot be determined from the provided materials.,0,NOT_RUN,SUCCESS,2,10.665,5.3325,4,3794,367,4161
243,,ce90eea9c419eb48,List_of_bus_transit_systems_in_the_United_States_4,What is the name of the system in the city that was originally part of the 1785 Rancho San Pedro Spanish land grant ?,Beach Cities Transit,: LA Metro Bus,0,NOT_RUN,SUCCESS,2,16.4294,8.2147,4,4609,1062,5671
244,,cf373d6e3689d371,List_of_Games_for_Windows_titles_4,What is the release date of the game that is a post-apocalyptic action role-playing video game ?,2010-10-19,": The release date of the game that is a post-apocalyptic action role-playing video game, Fallout: New Vegas, is October 19, 2010.",0,NOT_RUN,SUCCESS,2,12.3851,6.1925,4,3834,276,4110
245,,cf5e026618975fee,2001_Japanese_Grand_Prix_0,Who founded Juan Pablo Montoya 's constructor ?,Sir Frank Williams,": Juan Pablo Montoya's constructor, Williams - BMW, was founded by Sir Frank Williams and Sir Patrick Head.",0,NOT_RUN,SUCCESS,3,15.2483,5.0828,7,6745,343,7088
246,,d00587e410e6a6fb,Turkish_Cup_0,What is the best league result for a club who beat another club with paralympic sports ?,4th,": The query cannot be answered based on the given information, as there is no data about paralympic sports or league results in the Turkish Cup table.",0,NOT_RUN,SUCCESS,2,12.5475,6.2737,4,4588,403,4991
247,,d27ec782152ad273,"National_Register_of_Historic_Places_listings_in_Houghton_County,_Michigan_0",What is the alternative name for the historic place that is located in the township that was established in 1886 and that has the date listed # 14000426 ?,Portage Entry Light,": The historic place with the date listed # 14000426 is the Keweenaw Waterway Lower Entrance Light, located in Torch Lake Township. Its alternative name is not explicitly mentioned in the provided table content. Therefore, based on the information available, there is no alternative name listed for this historic place.",0,NOT_RUN,SUCCESS,2,12.9742,6.4871,4,10680,389,11069
248,,d285ff60d95251b8,List_of_Games_for_Windows_titles_3,"In 2009 , what percentage of its staff was lost by the developer of the game that is an Association Football manager simulation video game not available on Games for Windows - Live ?",80% of its staff,": The provided information does not contain any data about the percentage of staff lost by Sports Interactive in 2009. While it is confirmed that Sports Interactive developed ""Football Manager 2010,"" which was released in 2009 and not available on Games for Windows - Live, there is no record of staff changes or layoffs at the company during that year. Therefore, the requested percentage cannot be determined from the given materials.",0,NOT_RUN,SUCCESS,3,16.8723,5.6241,7,6846,538,7384
249,,d3335e0ca2b08f9d,List_of_schools_in_Greater_Western_Sydney_1,"What is the suburb of the school that enrolled approximately 1,500 students in 2018 ?",Bossley Park,": The suburbs of the schools that enrolled approximately 1,500 students in 2018 are Bossley Park and Cabramatta.",0,NOT_RUN,SUCCESS,2,10.7522,5.3761,4,3577,342,3919
