Index,Batch_ID,Question_ID,Table_ID,Question,Gold_Answer,Model_Answer,Exact_Match,LLM_Judge,Status,Num_Iterations,Total_Latency_Sec,Avg_Latency_Per_Step,API_Call_Count,Input_Tokens,Output_Tokens,Total_Tokens
194,,a622f85707546edf,Figure_skating_at_the_1998_Winter_Olympics_0,"Of the athletes from the United States , who was born later ?",Michael Weiss,": Based on the provided table content for the 2004 United States Grand Prix, the table only contains qualifying session results (position, driver number, driver name, constructor, time, and gap). It does not include information about the drivers' nationalities or birth dates. Therefore, it is not possible to determine which athlete from the United States was born later based solely on the given information.",0,NOT_RUN,SUCCESS,2,70.7576,35.3788,5,3497,395,3892
195,,a65f00c9ed38e71b,List_of_tallest_structures_in_the_United_Kingdom_3,Which river borders the village that is home to the Ratcliffe-on-Soar Power Station ?,River Soar,: The river that borders the village home to the Ratcliffe-on-Soar Power Station is the **River Trent**.,0,NOT_RUN,SUCCESS,2,13.9371,6.9685,4,4241,175,4416
196,,a6d1c26b6533da69,Delaware_Sports_Museum_and_Hall_of_Fame_0,What is the Location for the organization that is also known as `` DelPark '' ?,Stanton,": Based on the provided table content (List of National Football League rushing yards leaders), there is no information available about an organization known as ""DelPark."" The table only contains data about NFL players' rushing statistics, including their names, teams, carries, yards, and averages. Therefore, the location for the organization also known as ""DelPark"" cannot be determined from the given materials. Not enough information is provided to answer this question.",0,NOT_RUN,SUCCESS,2,68.7115,34.3558,5,4348,301,4649
197,,a9674eae740bb4a0,Deloitte_Football_Money_League_2,How many people established the football club whose 2018 revenue was less than 355.6 but more than 272.5 ?,eighteen,18,0,NOT_RUN,SUCCESS,2,20.1076,10.0538,4,4029,750,4779
198,,aa125e4f75f74629,List_of_former_national_capitals_6,What is the population of the city that was the capital of Ireland from 1642 to 1651 ?,"26,512","26,512",1,NOT_RUN,SUCCESS,2,13.0257,6.5129,4,4482,131,4613
199,,aa503399ffa11ba6,List_of_National_Hockey_League_attendance_figures_5,When did the home arena of the Calgary Flames receive its current name ?,2010,": The home arena of the Calgary Flames is the **Scotiabank Saddledome**, and it received its current name in **2010** (specifically on October 27, 2010).",0,NOT_RUN,SUCCESS,4,178.5318,44.633,13,10790,565,11355
200,,aa5556d1a1aa881b,List_of_NHL_playoff_series_23,When did the team with the second most games played change the spelling of their name ?,1986,1986,1,NOT_RUN,SUCCESS,4,75.9034,18.9759,10,10891,2651,13542
201,,ac0f04f1a4a5a45f,List_of_best-selling_albums_1,What is the name of the best selling album from rock band formed in Liverpool ?,Sgt . Pepper 's Lonely Hearts Club Band,: The best-selling album from the rock band formed in Liverpool (The Beatles) is **Sgt. Pepper's Lonely Hearts Club Band**.,0,NOT_RUN,SUCCESS,3,113.9247,37.9749,8,7894,289,8183
202,,ad0f5ea98bb5f2bf,List_of_highways_in_Ontario_1,"Which route connects , the freeway begins at the Peace Bridge in Fort Erie and the highway that was established in 1937 due to rerouting of Highway 9 ?",Highway 25,": The provided table contains data from the 2004 United States Grand Prix qualifying session (Formula 1 racing results) and does not contain any information about highways, routes, the Peace Bridge in Fort Erie, or Highway 9. Therefore, I cannot determine which route connects the freeway beginning at the Peace Bridge in Fort Erie and the highway established in 1937 due to rerouting of Highway 9, as this information is not available in the given materials.",0,NOT_RUN,SUCCESS,2,128.9664,64.4832,5,3663,364,4027
203,,ad56e75f142f70d6,List_of_National_Treasures_of_Japan_(writings__Chinese_books)_1,What was the personal name of the Emperor whose documents currently reside at Daitōkyū Memorial Library ?,Liu Qi,: Emperor Meiji,0,NOT_RUN,SUCCESS,2,113.5916,56.7958,5,5502,84,5586
204,,ad575b3c63388934,List_of_association_football_stadiums_by_country_1,What is the capacty of the stadium located in the city that is the capital of the Department of Huila ?,"27,000",,0,NOT_RUN,MAX_ITER,5,32.4369,6.4874,15,19794,518,20312
205,,ae8b00d37d02253e,1952_British_Grand_Prix_0,How many points for championships were gained by the person who finished the qualifying round of the British Grand Prix of 1952 right behind Ken Downing ?,nine,Information not available in provided materials,0,NOT_RUN,SUCCESS,4,39.9943,9.9986,10,12708,789,13497
206,,aebfb655f8a8c990,List_of_flag_bearers_for_Hong_Kong_at_the_Olympics_0,Which site was the target of explosives at the Olympic Games in which Chan Sau Ying was the flag carrier for Hong Kong ?,Centennial Olympic Park,Information not available in the provided table,0,NOT_RUN,SUCCESS,2,16.2511,8.1256,4,6602,509,7111
207,,afac2f38d7c97817,List_of_New_York_City_Subway_stations_in_Queens_1,Which line has a station located at the intersection of 36th Street and Northern Boulevard in Queens ?,Queens Boulevard Line,": The station located at the intersection of 36th Street and Northern Boulevard in Queens is **36th Street–Northern Boulevard**. However, I should note that this information does not come from the provided table, which contains data about National Basketball Association players (their positions, birth dates, ages, teams, and draft picks). The table content is unrelated to subway lines or stations in Queens.",0,NOT_RUN,SUCCESS,2,67.4979,33.749,5,4202,186,4388
208,,afcf8429f57d7429,1991_College_Baseball_All-America_Team_0,What school did the player who was a pitcher for the Colorado Rockies of Major League Baseball ( MLB ) in 1996 and 1997 attend ?,Florida State,Florida,0,NOT_RUN,SUCCESS,3,24.7503,8.2501,7,6952,446,7398
209,,b1964e29747f7cae,"List_of_schools_in_Perth,_Western_Australia_6","The city that has a population of approximately 90,000 as at the 2016 Census has what school ?",Al-Hidayah Islamic School,,0,NOT_RUN,MAX_ITER,5,61.5181,12.3036,15,16021,1262,17283
210,,b2830fe2ee772fb1,List_of_Games_for_Windows_titles_1,"Who is the developer of the game that features a new game engine , added weapons and vehicles , and new multiplayer maps ?",Hired Gun,Hired Gun,1,NOT_RUN,SUCCESS,3,24.8211,8.2737,7,7634,401,8035
211,,b455fe5ba8dedc3c,List_of_human_evolution_fossils_2,What is the nationality of the person to have most recently found a fossil ?,British,British,1,NOT_RUN,SUCCESS,4,32.3508,8.0877,10,12062,564,12626
212,,b457a25d15286377,List_of_rugby_league_stadiums_by_capacity_0,Which river flows through this city that has the largest football stadium in England ?,the River Thames,River Thames,1,NOT_RUN,SUCCESS,3,26.3001,8.7667,7,8220,565,8785
213,,b4a157ba79201913,Ethnic_groups_in_Africa_4,What country recognizes as their national language the language which is spoken by the ethnicity with 1.1 million people ?,Angola,Angola,1,NOT_RUN,SUCCESS,4,31.1849,7.7962,10,11401,491,11892
214,,b574e8fa7ac931cd,List_of_submissions_to_the_65th_Academy_Awards_for_Best_Foreign_Language_Film_0,Who is the daughter of the directer of the Argentinian film ?,Guadalupe Subiela,Guadalupe Subiela,1,NOT_RUN,SUCCESS,3,24.8058,8.2686,7,7797,388,8185
215,,b59bcd5e44fbacfd,List_of_German_World_War_II_jet_aces_0,From where did the Generalleutnant ranked pilot graduate ?,The Deutsche Verkehrsfliegerschule ( German Commercial Flyers ' School ) in Braunschweig,Information not available in the table,0,NOT_RUN,SUCCESS,2,17.7084,8.8542,4,5030,428,5458
216,,b63c6608a085e0a5,NABC_Player_of_the_Year_1,Who presently heads the basketball team of the university attended by Ralph Talley ?,Robert Jones,Robert Jones,1,NOT_RUN,SUCCESS,3,23.7777,7.9259,7,6951,392,7343
217,,b647b6b0f80b8330,List_of_special_elections_to_the_United_States_House_of_Representatives_in_New_York_0,"What is the district whose winner died on May 4 , 1825 ?",Connecticut at-large,Information not available in the provided table,0,NOT_RUN,SUCCESS,4,38.2151,9.5538,10,12581,669,13250
218,,b77833c98ba62ea6,List_of_the_busiest_airports_in_the_Caribbean_0,"What is the former name of the airport that serves 5,713,859 passengers a year ?",Rancho-Boyeros Airport,Rancho Boyeros Airport,0,NOT_RUN,SUCCESS,3,23.9041,7.968,7,8172,361,8533
219,,b96642ae09f0931d,List_of_the_busiest_airports_in_Asia_7,Which cheap airline is based in the airport in the city that is the capital of an Emirate ?,flydubai,flydubai,1,NOT_RUN,SUCCESS,3,34.938,11.646,7,8240,305,8545
220,,b9c08fdad900f924,List_of_National_Football_League_attendance_figures_2,In what division does the team playing at the stadium with the lowest total attendance play ?,American Football Conference ( AFC ) South,AFC East,0,NOT_RUN,SUCCESS,4,21.3757,5.3439,10,13780,435,14215
221,,bbff05702511d184,Atlanta_Hawks_draft_history_0,"What number pick was the player born on February 28 , 1999 ?",3,": There is no player in the table born on February 28, 1999. Therefore, no draft pick information is available for that birth date.",0,NOT_RUN,SUCCESS,2,9.0638,4.5319,4,4838,248,5086
222,,bc251e6a97cf07cd,List_of_the_busiest_airports_in_Latin_America_10,"What has the namesake of the airport that handled 6,453,100 flyers in 2009 been credited with contributing to ?",Mexican independence,Information not available in provided table,0,NOT_RUN,SUCCESS,3,21.0658,7.0219,7,10415,520,10935
223,,bc3898efca3a1a5e,List_of_mass_car_bombings_0,What shoreside area contains the city where 587 were killed by a vehicle bomb on October fourteenth ?,Banadir,Banaadir,0,NOT_RUN,SUCCESS,2,20.2416,10.1208,4,4493,223,4716
224,,be6ebff950e35063,List_of_islands_by_population_density_1,"Which area is the island with a population of 122,974 off the coast of ?",mainland China,": The provided table contains information about Param Vir Chakra awardees, including their names, ranks, units, dates of action, conflicts, and places of action. It does not contain any information about islands, their populations, or coastal areas. Therefore, the question about which area is the island with a population of 122,974 off the coast cannot be answered based on the given materials. Not enough information is provided to determine the answer.",0,NOT_RUN,SUCCESS,2,68.9692,34.4846,5,4068,379,4447
225,,be91b0c6e9d180c8,1992_Hungarian_Grand_Prix_0,What title did the driver who finished with a time of 1:15.643 in the qualifying round of the 1992 Hungarian Grand Prix win in his debut season ?,CART,,0,NOT_RUN,MAX_ITER,5,43.1664,8.6333,15,19261,1095,20356
226,,bf08cb7ab7cf80cf,List_of_female_United_States_Cabinet_Secretaries_0,"What town was the leader born in who had a secretary who was a member of the Richard Nixon , Gerald Ford , Jimmy Carter , and Ronald Reagan administrations ?",Greenwich,,0,NOT_RUN,MAX_ITER,5,43.8308,8.7662,15,19282,1025,20307
227,,c138bc77a3cf9afd,2010_Japan_Golf_Tour_0,Who was the teacher of the winner of the Gateway to the Open Mizuno Open Yomiuri Classic in 2010 when he was 10 ?,Todd Baker,Unknown,0,NOT_RUN,SUCCESS,3,18.7153,6.2384,7,8995,445,9440
228,,c1a6c4cf9eb37522,List_of_tallest_buildings_in_the_United_States_3,What is the purpose of the 759 ft tower in Jersey City ?,residential complex,: The purpose of the 759 ft tower in Jersey City is **residential**.,0,NOT_RUN,SUCCESS,2,67.8125,33.9062,5,4543,118,4661
229,,c1f49af7526d9ef2,Head_of_the_River_(Queensland)_13,Who established the school that was the 2nd place winner of the 2002 Head of the River ( Queensland ) ?,Society of the Sacred Heart,Information not available in provided table,0,NOT_RUN,SUCCESS,4,25.3039,6.326,10,15498,546,16044
230,,c2d75080a262ef86,List_of_football_clubs_in_Spain_2,What is the club whose home city hosts an Airbus factory ?,Getafe B,,0,NOT_RUN,MAX_ITER,5,81.0327,16.2065,15,23585,3221,26806
231,,c3054d5837992224,NTPC_Limited_1,What is the capital city of the state where the Sipat Thermal Power Station is located ?,Raipur,": The capital city of the state where the Sipat Thermal Power Station is located is **Raipur**. The Sipat Thermal Power Station is located in the state of Chhattisgarh, India, and Raipur is the capital city of Chhattisgarh.",0,NOT_RUN,SUCCESS,2,19.5316,9.7658,4,4144,159,4303
232,,c3d55abc5bd94b23,List_of_songs_recorded_by_Rufus_Wainwright_0,"Of the albums for 11:11 and A Bit of You , which album charted in more countries ?",Want One,Information not available in table,0,NOT_RUN,SUCCESS,3,25.7012,8.5671,7,7615,443,8058
233,,c3e1e6d2d4aafc2d,Fame_Academy_discography_0,How did the musician with the single Keep Me a Secret put out his first album ?,independently,Information not available in table,0,NOT_RUN,SUCCESS,2,16.9757,8.4878,4,4263,338,4601
234,,c4269931638a5d4b,List_of_the_busiest_airports_in_Latin_America_1,Who operates the airport that is located in Recife ?,AENA,Aena Brasil,0,NOT_RUN,SUCCESS,2,19.0543,9.5272,4,4323,429,4752
235,,c4db1e3d2016401b,List_of_South_East_Asian_people_by_net_worth_1,Where did the second richest person move when he was 12 ?,Philippines,Information not available in table,0,NOT_RUN,SUCCESS,3,27.6917,9.2306,7,7692,536,8228
236,,c73c8fc7d887a0a8,List_of_Motorola_products_16,What is the approximate ( object comparison ) size of the 2008 Phone Model that was available from 5 different carrier and uses technology that is also called cdmaOne ?,Post-It Note,,0,NOT_RUN,MAX_ITER,5,51.7376,10.3475,15,15679,769,16448
237,,c75693a9f653f307,Colonial_Athletic_Association_8,"Who was the CAA Champion when the venue was the one that was a 5,200-seat multi-purpose arena ?",Old Dominion,James Madison,0,NOT_RUN,SUCCESS,3,26.4908,8.8303,7,7973,546,8519
238,,c76d4de6821d9636,History_of_rugby_union_matches_between_the_British_and_Irish_Lions_and_other_countries_0,What was the venue of the match held in a coastal seaport city in western Canada with the winner being originally organized in New Westminster in 1889 ?,Empire Stadium,Empire Stadium,1,NOT_RUN,SUCCESS,2,17.5702,8.7851,4,4535,378,4913
239,,ca2250f5ab4cca5c,2001_Malaysian_Grand_Prix_0,How many championship points did the driver with the highest numbered car score ?,0,": The driver with the highest car number is Zsolt Baumgartner (car number 21, Minardi - Cosworth). He scored **1 championship point** in the 2004 Formula One season.",0,NOT_RUN,SUCCESS,3,95.4008,31.8003,8,6725,2346,9071
240,,ca82ff97bf75e724,America_East_Conference_11,What is the official mascot of the tournament champion of the 1988 America East Conference tournament ?,Rhett the Boston Terrier,: The official mascot of the tournament champion of the 1988 America East Conference tournament is **Rhett**.,0,NOT_RUN,SUCCESS,2,35.0478,17.5239,4,4580,92,4672
241,,cb8e84d0c9de56ab,Atlanta_Hawks_draft_history_0,Which player was from the university whose home games are played at the Breslin Student Events Center ?,Adreian Payne,": The player from the university whose home games are played at the Breslin Student Events Center is **Jaren Jackson Jr**. The Breslin Student Events Center is the home arena of Michigan State University, where Jaren Jackson Jr. played college basketball. His details from the table are:

- **Position**: C (Center)
- **Birth date**: September 15, 1999
- **Age**: 20 years, 146 days
- **Team(s) played**: Memphis Grizzlies (2018–present)
- **Draft pick**: 2018 (4th)",0,NOT_RUN,SUCCESS,3,27.0793,9.0264,7,7737,415,8152
242,,cbbb8559a99fab92,Shuhei_Nakamura_0,what is the location of the Limited event during the the seventh season of the Magic : The Gathering Pro Tour ?,Fukuoka,"Barclays Center in Brooklyn, New York",0,NOT_RUN,SUCCESS,2,10.5372,5.2686,4,5805,259,6064
243,,ce90eea9c419eb48,List_of_bus_transit_systems_in_the_United_States_4,What is the name of the system in the city that was originally part of the 1785 Rancho San Pedro Spanish land grant ?,Beach Cities Transit,,0,NOT_RUN,MAX_ITER,5,39.0574,7.8115,15,20264,893,21157
244,,cf373d6e3689d371,List_of_Games_for_Windows_titles_4,What is the release date of the game that is a post-apocalyptic action role-playing video game ?,2010-10-19,2010-10-19,1,NOT_RUN,SUCCESS,4,35.424,8.856,10,11393,643,12036
245,,cf5e026618975fee,2001_Japanese_Grand_Prix_0,Who founded Juan Pablo Montoya 's constructor ?,Sir Frank Williams,Sir Frank Williams and Sir Patrick Head,0,NOT_RUN,SUCCESS,2,12.902,6.451,4,4403,198,4601
246,,d00587e410e6a6fb,Turkish_Cup_0,What is the best league result for a club who beat another club with paralympic sports ?,4th,,0,NOT_RUN,MAX_ITER,5,49.5831,9.9166,15,18707,802,19509
247,,d27ec782152ad273,"National_Register_of_Historic_Places_listings_in_Houghton_County,_Michigan_0",What is the alternative name for the historic place that is located in the township that was established in 1886 and that has the date listed # 14000426 ?,Portage Entry Light,Portage Entry Light,1,NOT_RUN,SUCCESS,5,51.2572,10.2514,13,28161,1002,29163
248,,d285ff60d95251b8,List_of_Games_for_Windows_titles_3,"In 2009 , what percentage of its staff was lost by the developer of the game that is an Association Football manager simulation video game not available on Games for Windows - Live ?",80% of its staff,95%,0,NOT_RUN,SUCCESS,4,33.1513,8.2878,10,11054,581,11635
249,,d3335e0ca2b08f9d,List_of_schools_in_Greater_Western_Sydney_1,"What is the suburb of the school that enrolled approximately 1,500 students in 2018 ?",Bossley Park,Bossley Park,1,NOT_RUN,SUCCESS,3,22.3317,7.4439,7,6901,385,7286
250,,d60704ac4cc2da4c,List_of_current_members_of_the_Oklahoma_Senate_0,The senator whose hometown is named after two prominent Cherokee brothers was born when ?,"September 30 , 1957",2016,0,NOT_RUN,SUCCESS,3,32.1404,10.7135,7,7917,810,8727
252,,d6c10e611a4dbe27,Pakistan_national_cricket_team_0,What team did Pakistan play in the city founded by the Mughal Emperor Jehangir in 1607 ?,Zimbabwe,Unknown,0,NOT_RUN,SUCCESS,3,28.2142,9.4047,7,7441,591,8032
253,,da267c6aeaf319d7,1998_Australian_Grand_Prix_0,Which driver had the most races in a single season and had a team that is one of the oldest surviving ?,Michael Schumacher,Michael Schumacher,1,NOT_RUN,SUCCESS,4,34.9893,8.7473,10,11446,643,12089
254,,dbdf97034d2032fa,"Ohio_House_of_Representatives,_127th_General_Assembly_0",What year was representative that served as mayor of the village of Shreve first elected ?,2000,2000,1,NOT_RUN,SUCCESS,3,25.4395,8.4798,7,7134,495,7629
255,,dc079bcf5579f90a,Flight_distance_record_0,Where was the person who set a record in 1937 born ?,Russian,Russia,0,NOT_RUN,SUCCESS,3,22.5138,7.5046,7,9857,341,10198
256,,dc897ef87af1d657,Miss_Teen_USA_1,What is the estimated population of the hometown of the first African American winner of Miss Teen USA ?,"112,525","3,464",0,NOT_RUN,SUCCESS,3,22.0986,7.3662,7,7759,381,8140
257,,dd343cbef7194448,List_of_doping_cases_in_athletics_2,"Which athlete from the country whose largest city is New York , was sanctioned for using a substance composed of tetrahydrocannabinol ?",John Capel,John Capel,1,NOT_RUN,SUCCESS,2,20.442,10.221,4,4962,455,5417
258,,dd5193a033335d06,List_of_submissions_to_the_53rd_Academy_Awards_for_Best_Foreign_Language_Film_0,The director of `` Day for Night '' also directed a film submitted to the 53rd Academy Awards that starred what two actors ?,Catherine Deneuve and Gérard Depardieu,Gérard Depardieu and Catherine Deneuve,0,NOT_RUN,SUCCESS,4,248.084,62.021,15,14549,213,14762
259,,dd7056864066ae9b,List_of_National_Historic_Landmarks_in_Hawaii_0,"Between and Lahaina Historic District and Keauhou Holua Slide , which landmark 's location has the bigger population ?",Lahaina Historic District,: Lahaina Historic District's location has the bigger population compared to Keauhou Holua Slide's location.,0,NOT_RUN,SUCCESS,2,59.2263,29.6132,5,4323,94,4417
260,,ddd38b104753a219,List_of_cricket_grounds_in_India_30,How many ODIs has the stadium first used in 2012 hosted ?,4,: 0 ODIs. The stadium first used in 2012 has hosted 0 ODIs according to the available data.,0,NOT_RUN,SUCCESS,2,116.0614,58.0307,7,4251,97,4348
261,,de1ddb5e317d586a,List_of_doping_cases_in_athletics_2,What is the birth date of the athlete from the country whose capital is Ankara and was sanctioned for using the brand Primobolan ?,"June 10 , 1983",23 December 2000,0,NOT_RUN,SUCCESS,2,129.4762,64.7381,7,5109,83,5192
262,,de9ea9da4ae38867,Major_League_Baseball_Manager_of_the_Year_Award_1,Who beat the team in the World Series whose manager managed the Toronto Blue Jays from 1982 to 1985 ?,Minnesota Twins,Minnesota Twins,1,NOT_RUN,SUCCESS,3,33.1052,11.0351,7,7199,325,7524
263,,def14dfb63601b8c,List_of_indoor_arenas_in_the_Philippines_1,Does Butan or Manila house a university with preschool level courses ?,Butuan,": No, neither Butan nor Manila houses a university with preschool level courses.",0,NOT_RUN,SUCCESS,2,115.2486,57.6243,7,4441,75,4516
264,,df6dd91355b06c9b,List_of_British_racecourses_2,What is the name of the racecourse whose location was recognized by the Queen in 1957 because of the presence of Windsor Castle ?,Abingdon Racecourse,: Windsor Racecourse,0,NOT_RUN,SUCCESS,2,36.4868,18.2434,4,3891,81,3972
265,,e228c3113d522304,List_of_National_Treasures_of_Japan_(writings__others)_2,What are the remarks of the treasure whose present location is considered the oldest national museum in Japan ?,"Letter from Dahui 's exile in Meizhou to his friend , the lay practitioner Wuxiang",": The provided table contains bibliographic information about Orson Scott Card's literary works (such as the Ender's Game series and Shadow saga), including titles, years, series, formats, ISBNs, and notes. However, the query asks about ""the remarks of the treasure whose present location is considered the oldest national museum in Japan,"" which is entirely unrelated to the content of this table. The table does not contain any information about treasures, museums, or Japan. Therefore, the answer cannot be determined from the given materials.",0,NOT_RUN,SUCCESS,2,26.7772,13.3886,4,5457,384,5841
266,,e2c7281b63d72876,List_of_South_East_Asian_people_by_net_worth_2,What is the difference in age between the man who is chairman of the Clermont Group and Lucio Tan ?,25 years,25,0,NOT_RUN,SUCCESS,5,50.6625,10.1325,13,12629,1361,13990
267,,e31fb506167c7774,List_of_state_routes_in_New_York_1,How long is the most heavily traveled part of the highway that has the highway that was rerouted south of Tonawanda going to it ?,50-mile,,0,NOT_RUN,MAX_ITER,5,148.2654,29.6531,15,16237,7109,23346
268,,e3e27fd1ae0996e4,List_of_National_Football_League_attendance_figures_0,What is the former name of the stadium where the only NFL team to record 20 straight winning seasons plays ?,Cowboys Stadium,,0,NOT_RUN,MAX_ITER,3,183.0718,61.0239,12,8369,323,8692
269,,e4b5380fae695563,John_Parrott_1,What is the name of the second oldest opponent he played against between 1989 and 1991 ?,Mike Hallett,,0,NOT_RUN,MAX_ITER,5,204.5938,40.9188,23,21206,7531,28737
270,,e5537f254c94bdea,International_prize_list_of_Diplomacy_0,What district is the city in Austria that hosted the Diplomacy Tournament located in ?,Oberpullendorf,: The city in Austria that hosted the Diplomacy Tournament is located in the district of Kargil.,0,NOT_RUN,SUCCESS,2,128.1777,64.0888,7,5044,98,5142
271,,e733a6c3cddfcb96,"Ohio_House_of_Representatives,_127th_General_Assembly_0","This former Ohio Senator and Representative also served as Chancellor of the Ohio Department of Higher Education , and he lives in a city that is the county seat of what county ?",Wood County,Wood County,1,NOT_RUN,SUCCESS,3,54.2909,18.097,7,7024,347,7371
272,,e7a00d0aaf9df0b9,List_of_oldest_and_youngest_National_Basketball_Association_players_1,"For the player born June 26 , 1984 , what national team did he play on ?",Puerto Rican National Team,Puerto Rico,0,NOT_RUN,SUCCESS,2,21.8841,10.9421,4,7383,119,7502
273,,e7b90e468d1f5c5d,2008_NRW_Trophy_0,Who does the skater to finish 18th in the short program compete with ?,Sarah May Coward,": Based on the table provided (2004 United States Grand Prix qualifying results), the driver who finished 18th is **Gianmaria Bruni** (driving for Minardi - Cosworth). The query refers to a ""skater"" and ""short program,"" which are figure skating terms, but the table contains Formula 1 qualifying data. Interpreting the query in the context of the table, the competitor in 18th position is Gianmaria Bruni.",0,NOT_RUN,SUCCESS,2,19.4874,9.7437,4,3952,356,4308
274,,e845c0b004d56121,1996_World_Junior_Figure_Skating_Championships_1,What is the population of the home country of Elena Pingacheva ?,146.7 million,146.7 million,1,NOT_RUN,SUCCESS,3,28.5261,9.5087,7,7080,210,7290
275,,e85592eec27d9748,List_of_National_Treasures_of_Japan_(writings__Japanese_books)_0,What is the 2018 population of the 'Notes on Poetic Style Through the Ages ' treasure 's present location ?,1.47 million,1.47 million,1,NOT_RUN,SUCCESS,5,56.4075,11.2815,13,23105,379,23484
276,,e916a52a69172bdb,Huskies_of_Honor_1,"How many times did the Husky of Honor with a hometown in Glenn Heights , Texas win the Nancy Lieberman Award ?",two,0,0,NOT_RUN,SUCCESS,3,58.1503,19.3834,7,7678,2848,10526
277,,e977b50b006e6675,List_of_cities_in_Burma_0,What is the 1993 population estimate of the city that is the second-largest city in Myanmar ?,"885,287","885,287",1,NOT_RUN,SUCCESS,2,21.1306,10.5653,4,4502,330,4832
278,,e9a3e2d35fd03de0,2005_Japanese_Grand_Prix_0,The driver who finished at position 4 in the 2005 Japanese Grand Prix was of born in what year ?,1983,"Jenson Button finished at position 4 in the 2005 Japanese Grand Prix, and he was born in **1980**.",0,NOT_RUN,SUCCESS,3,57.0449,19.015,8,6661,285,6946
279,,e9f351a7b62a265d,Lebanese_people_0,"Which prehistoric immigrants got to the continent of the nation with 500,000 residents with origins in Lebanon ?",Paleo-Indians,Paleo-Indians,1,NOT_RUN,SUCCESS,3,31.912,10.6373,7,7167,260,7427
280,,eb023128000a9684,1999_College_Baseball_All-America_Team_0,How many uninterrupted baseball seasons of more wins than losses have happened at the university attended by Todd Moser ?,19,": Based on the provided materials, I cannot answer this question. The table content provided is about the oldest and youngest National Basketball Association (NBA) players and does not contain any information about Todd Moser, the university he attended, or any baseball season records. Therefore, it is not possible to determine how many uninterrupted baseball seasons of more wins than losses have happened at the university attended by Todd Moser from the given information.",0,NOT_RUN,SUCCESS,3,252.656,84.2187,13,6951,472,7423
281,,eb942674cf7dbefc,1997_World_Junior_Figure_Skating_Championships_0,"What is the nation of the athlete who was born on August 1 , 1979 ?",China,": The provided table contains qualifying results from the 2004 United States Grand Prix, listing drivers, their constructors, and lap times. It does not contain any information about athletes' birth dates or nationalities. Therefore, based on the given materials, there is insufficient information to determine the nation of an athlete born on August 1, 1979.",0,NOT_RUN,SUCCESS,2,67.925,33.9625,5,3568,317,3885
282,,ec037baed0aa50f1,List_of_Missouri_Valley_Conference_Men's_Basketball_Tournament_Finals_broadcasters_0,Which team won their 2nd MVC Tournament title against Indiana State ?,Creighton,,0,NOT_RUN,MAX_ITER,5,62.5823,12.5165,15,17492,1300,18792
283,,ec394404f4f90a8f,List_of_National_Historic_Landmarks_in_Iowa_0,What was the house in Cass County as station of ?,Underground Railway,Underground Railway,1,NOT_RUN,SUCCESS,2,15.21,7.605,4,7068,181,7249
284,,ee399f2d2ebcdcac,"National_Register_of_Historic_Places_listings_in_Ashland_County,_Wisconsin_0",What animal returns yearly to rear offspring in the park near La Pointe ?,Bald eagles,Bald eagles,1,NOT_RUN,SUCCESS,3,51.0811,17.027,7,13667,362,14029
285,,ee5421c71f255ed1,List_of_Serbian_football_champions_6,What is the championship team whose top scorer was born on 25 November 1918 ?,Partizan,Partizan,1,NOT_RUN,SUCCESS,3,36.9423,12.3141,7,8873,513,9386
286,,ef1dde11fb06ae2c,List_of_burial_places_of_Presidents_of_the_United_States_0,In which state lays the burial place of the United States president that led the Union Army as Commanding General of the United States Army in winning the American Civil War ?,New York City,": The burial place of the United States president who led the Union Army as Commanding General of the United States Army in winning the American Civil War is in **New York**. This president is Ulysses S. Grant, and his burial place, the General Grant National Memorial (also known as Grant's Tomb), is located in New York City, New York.",0,NOT_RUN,SUCCESS,2,21.7903,10.8951,4,4228,164,4392
287,,f03b32990d52cca0,2011_NRW_Trophy_7,How many square km is the area of the country of the pair ranked 2nd at the 2011 NRW Trophy ?,"357,386","357,386",1,NOT_RUN,SUCCESS,2,20.2494,10.1247,4,4209,350,4559
288,,f1a039aa92cccb1a,"List_of_schools_in_Perth,_Western_Australia_6",What is the population of the city for the school that opened in 1907 ?,"57,449 people",": No information is available in the provided table to answer this question. The table contains data about military personnel, their ranks, units, dates of action, conflicts, and places of action — it does not contain any information about schools, their opening years, or city populations. Therefore, the population of the city for the school that opened in 1907 cannot be determined from the given data.",0,NOT_RUN,SUCCESS,2,13.7231,6.8616,4,4164,318,4482
289,,f227f54a03795a22,1984_Dallas_Grand_Prix_0,The driver who held the record for most Grand Prix victories until 2001 finished in what position ?,7,": Michael Schumacher, who held the record for most Grand Prix victories until 2001, finished in **2nd position** in the 2004 United States Grand Prix.",0,NOT_RUN,SUCCESS,3,71.2538,23.7513,8,6540,390,6930
290,,f2d83183153d88aa,List_of_Tamil_Nadu_Government_educational_institutions_0,Which institution established in 1982 is located in a place that is also known as Kovai and Koyamuthur ?,Bharathiar University,Bharathiar University,1,NOT_RUN,SUCCESS,2,17.1579,8.579,4,4401,237,4638
291,,f2ec5fc631adce01,129th_Ohio_General_Assembly_0,"What is the residence of the Senator born September 18 , 1971 ?",Toledo,Toledo,1,NOT_RUN,SUCCESS,2,18.5191,9.2596,4,3949,213,4162
292,,f50907ea0bc6a4bb,List_of_hospitals_in_Oregon_0,How many beds are available in the city named after the only U.S . Senator ever killed in military combat ?,25,25,1,NOT_RUN,SUCCESS,2,20.6107,10.3054,4,3982,638,4620
